"Gene_Name"	"MutRat_Raw"
"VAV1"	1.16279069767442
"VCAN"	1.16279069767442
"VCX2"	0
"VCX3A"	2.32558139534884
"VGLL3"	1.16279069767442
"VILL"	1.16279069767442
"VIP"	1.16279069767442
"VIPR1"	1.16279069767442
"VN1R2"	2.32558139534884
"VNN3"	1.16279069767442
"DCAF1"	1.16279069767442
"VPS13A"	2.32558139534884
"VPS13B"	1.16279069767442
"VPS13D"	1.16279069767442
"VPS35"	1.16279069767442
"VPS37B"	1.16279069767442
"VPS39"	0
"VSIG1"	1.16279069767442
"VSIG2"	1.16279069767442
"VSTM4"	0
"VSX1"	0
"VWA3A"	1.16279069767442
"VWA3B"	1.16279069767442
"VWA5B2"	1.16279069767442
"VWC2L"	1.16279069767442
"VWF"	1.16279069767442
"WASF2"	1.16279069767442
"WASH4P"	1.16279069767442
"WASH6P"	0
"WDFY3"	1.16279069767442
"WDFY4"	2.32558139534884
"CFAP52"	1.16279069767442
"WDR27"	1.16279069767442
"WDR44"	2.32558139534884
"WDR45"	1.16279069767442
"WDR46"	0
"WDR59"	1.16279069767442
"WDR6"	1.16279069767442
"WDR60"	0
"WDR62"	1.16279069767442
"WDR7"	1.16279069767442
"WDR72"	2.32558139534884
"WDR81"	1.16279069767442
"WDR87"	1.16279069767442
"WFDC10B"	0
"WFDC8"	1.16279069767442
"WFIKKN2"	1.16279069767442
"WFS1"	1.16279069767442
"NSD2"	1.16279069767442
"WIPF1"	0
"WLS"	0
"WNK1"	1.16279069767442
"WNK2"	0
"WNT4"	1.16279069767442
"WSCD2"	1.16279069767442
"WT1"	0
"WWP2"	1.16279069767442
"XDH"	2.32558139534884
"XIRP1"	2.32558139534884
"XIRP2"	0
"XPC"	2.32558139534884
"XPNPEP1"	1.16279069767442
"XPO7"	1.16279069767442
"XPOT"	1.16279069767442
"XRCC1"	0
"YLPM1"	0
"YPEL4"	1.16279069767442
"YTHDF3"	1.16279069767442
"YWHAQ"	1.16279069767442
"Z95704.2"	0
"ZBBX"	1.16279069767442
"ZBP1"	0
"ZBTB10"	1.16279069767442
"ZBTB18"	1.16279069767442
"ZBTB20"	1.16279069767442
"ZBTB21"	1.16279069767442
"ZBTB38"	0
"ZBTB40"	1.16279069767442
"ZBTB43"	0
"ZBTB9"	0
"ZC3H13"	2.32558139534884
"ZC3H15"	1.16279069767442
"ZC3H6"	1.16279069767442
"TUT4"	1.16279069767442
"RTL4"	0
"ZCCHC17"	1.16279069767442
"ZCCHC18"	0
"TUT7"	3.48837209302326
"ZDHHC14"	1.16279069767442
"ZDHHC15"	1.16279069767442
"ZEB1"	1.16279069767442
"ZEB2"	1.16279069767442
"ZFHX3"	0
"ZFP2"	0
"ZFP28"	1.16279069767442
"ZFP36"	0
"ZFP36L1"	1.16279069767442
"ZFP62"	1.16279069767442
"ZFP64"	1.16279069767442
"ZFPM2"	1.16279069767442
"ZFR2"	0
"ZFYVE16"	1.16279069767442
"ZFYVE28"	1.16279069767442
"ZHX3"	1.16279069767442
"ZIC3"	1.16279069767442
"ZMAT1"	1.16279069767442
"ZMIZ2"	1.16279069767442
"ZMPSTE24"	1.16279069767442
"ZMYM2"	1.16279069767442
"ZMYM3"	1.16279069767442
"ZNF10"	0
"ZNF112"	1.16279069767442
"ZNF131"	2.32558139534884
"ZNF134"	0
"ZNF135"	2.32558139534884
"ZNF142"	1.16279069767442
"ZNF157"	1.16279069767442
"ZNF160"	0
"ZNF174"	0
"ZNF184"	1.16279069767442
"ZNF19"	0
"ZNF200"	0
"ZNF205"	1.16279069767442
"ZNF208"	0
"ZNF211"	1.16279069767442
"ZNF212"	0
"ZNF213"	0
"ZNF225"	1.16279069767442
"ZNF226"	1.16279069767442
"ZNF229"	0
"ZNF23"	1.16279069767442
"ZNF230"	0
"ZNF233"	1.16279069767442
"ZNF236"	1.16279069767442
"ZNF25"	1.16279069767442
"ZNF264"	0
"ZNF271P"	0
"ZNF277"	0
"ZNF281"	1.16279069767442
"ZNF319"	0
"ZNF320"	1.16279069767442
"ZNF324"	1.16279069767442
"ZNF326"	0
"ZNF330"	1.16279069767442
"ZNF354B"	0
"ZNF384"	1.16279069767442
"ZNF385A"	0
"ZNF391"	0
"ZNF420"	1.16279069767442
"ZNF45"	1.16279069767442
"ZNF468"	0
"ZNF473"	1.16279069767442
"ZNF474"	2.32558139534884
"ZNF48"	0
"ZNF486"	1.16279069767442
"ZNF500"	1.16279069767442
"ZNF503"	1.16279069767442
"ZNF510"	0
"ZNF518A"	0
"ZNF529"	1.16279069767442
"ZNF534"	0
"ZNF546"	2.32558139534884
"ZNF555"	0
"ZNF558"	1.16279069767442
"ZNF582"	0
"ZNF585B"	2.32558139534884
"ZNF592"	1.16279069767442
"ZNF606"	0
"ZNF607"	1.16279069767442
"ZNF614"	0
"ZNF616"	1.16279069767442
"ZNF628"	0
"ZNF639"	1.16279069767442
"ZNF648"	1.16279069767442
"ZNF653"	1.16279069767442
"ZNF660"	0
"ZNF701"	1.16279069767442
"ZNF704"	0
"ZNF705A"	1.16279069767442
"ZNF737"	0
"ZNF761"	0
"ZNF765"	0
"ZNF77"	1.16279069767442
"ZNF770"	0
"ZNF776"	0
"ZNF785"	1.16279069767442
"ZNF793"	0
"ZNF804B"	1.16279069767442
"ZNF808"	0
"ZNF813"	1.16279069767442
"ZNF814"	0
"ZNF831"	1.16279069767442
"ZNF846"	0
"ZNRF3"	3.48837209302326
"ZNRF4"	1.16279069767442
"ZP4"	1.16279069767442
"ZPBP"	1.16279069767442
"ZPLD1"	2.32558139534884
"ZRANB3"	2.32558139534884
"ZRSR2P1"	1.16279069767442
"ZRSR2"	1.16279069767442
"ZSWIM3"	1.16279069767442
"ZSWIM6"	1.16279069767442
"ZW10"	2.32558139534884
"ZXDB"	0
"ZYX"	0
